id,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
879688,0,0,19,0,30279,0.837,49,0,7197.320777,7197.32,6000,1197.32,0,0,0,01-05-2014,991.34,01-04-2016
879702,0,0,3,0,30739,0.931,12,0,45957.55783,45957.56,35000,10957.56,0,0,0,01-09-2014,1296.97,01-09-2014
879707,19,110,5,1,6876,0.747,8,0,1548.63,1548.63,1050.84,497.79,0,0,0,01-07-2012,172.48,01-05-2016
879742,32,113,11,1,10131,0.984,18,0,7089.780893,6773.27,5600,1489.78,0,0,0,01-02-2014,1530.77,01-06-2014
879744,4,0,18,0,5357,0.367,43,0,990.06,990.06,704.8,285.26,0,0,0,01-12-2011,330.76,01-05-2016
879746,0,0,7,0,23974,0.926,14,0,27199.56635,26743.95,19750,7449.57,0,0,0,01-03-2014,12612.37,01-03-2014
879754,0,0,9,0,6589,0.36,14,0,18023.15973,17150.16,16000,2023.16,0,0,0,01-12-2014,514.69,01-10-2015
879824,0,0,17,0,12068,0.218,28,0,33502.96334,32676.58,27000,6502.96,0,0,0,01-04-2014,15622.34,01-05-2014
879841,25,0,6,0,2662,0.951,10,0,3182.447856,3182.45,2600,582.45,0,0,0,01-09-2013,1256.48,01-03-2015
879843,0,0,15,0,3956,0.92,40,0,2345.82,2345.82,2000,345.82,0,0,0,01-10-2014,72.24,01-02-2016
879844,0,0,14,0,31366,0.947,34,0,3452.53,3452.53,985.24,761.86,14.97807485,1690.45,304.281,01-05-2012,324.79,01-08-2012
879867,0,0,7,0,4295,0.657,26,0,9462.180002,9462.18,8400,1062.18,0,0,0,01-10-2014,5.84,01-10-2015
879872,27,0,12,0,2931,0.119,43,0,15626.17999,15626.18,12000,3626.18,0,0,0,01-07-2015,3968.45,01-05-2016
879876,0,0,7,0,71642,0.697,35,0,7958.372782,7958.37,7200,758.37,0,0,0,01-10-2014,240.98,01-03-2016
879881,0,109,13,1,8271,0.288,25,0,5409.745132,5085.16,5000,409.75,0,0,0,01-10-2012,3512.88,01-05-2016
879885,0,0,20,0,24194,0.555,29,0,7589.600002,7589.6,6000,1589.6,0,0,0,01-09-2014,223.42,01-01-2016
879901,0,0,8,0,8374,0.974,22,0,2699.066597,2699.07,2500,199.07,0,0,0,01-04-2012,2183.15,01-05-2012
879929,0,0,6,0,20951,0.858,25,0,30289.61142,30256.25,22700,7589.61,0,0,0,01-01-2014,15484.31,01-01-2014
879982,0,0,8,0,66783,0.933,21,2839.43,32160.22,31838.41,22160.56,9999.66,0,0,0,01-05-2016,585.22,01-05-2016
880007,0,0,9,0,7564,0.294,13,0,8739.026017,8739.03,8000,739.03,0,0,0,01-03-2013,3986.39,01-04-2013
880061,49,0,4,0,4042,0.176,12,0,2372.83977,2372.84,2000,357.84,15,0,0,01-07-2013,1003.49,01-07-2013
880065,0,0,8,0,4023,0.255,8,0,4991.155717,4991.16,4500,491.16,0,0,0,01-08-2012,3470.63,01-06-2015
880070,0,0,14,0,16342,0.614,42,0,22810.23189,22810.23,20000,2810.23,0,0,0,01-12-2012,13322.51,01-02-2013
880082,0,0,5,0,5432,0.639,10,0,4380.757595,4353.38,4000,380.76,0,0,0,01-02-2013,856.73,01-02-2013
880102,0,117,6,1,12592,0.807,11,0,23567.25557,23286.69,21000,2567.26,0,0,0,01-11-2012,14457.16,01-05-2016
880146,0,0,8,0,78351,0.799,21,0,33878.01713,33817.52,28000,5878.02,0,0,0,01-06-2013,21439.38,01-07-2015
880187,20,0,4,0,2039,0.261,6,0,4168.067962,4168.07,3500,668.07,0,0,0,01-01-2013,2294.9,01-04-2016
880198,0,0,6,0,9269,0.378,18,0,25966.08695,25284.48,20000,5966.09,0,0,0,01-07-2014,10799.33,01-07-2014
880210,46,0,8,0,5795,0.453,14,0,16228.37794,15812.23,13500,2728.38,0,0,0,01-12-2012,11719.05,01-11-2014
880221,0,0,7,0,9378,0.316,19,0,20769.43001,20441.84,15850,4919.43,0,0,0,01-10-2015,4314.18,01-03-2016
880230,0,0,8,0,14900,0.497,12,0,1104.32245,1104.32,1000,104.32,0,0,0,01-07-2013,348.74,01-02-2014
880232,0,0,13,0,22005,0.289,32,0,13263.96,13263.96,12000,1263.96,0,0,0,01-10-2014,385.19,01-09-2014
880239,0,0,6,0,1229,0.033,15,0,6422.490602,6422.49,6000,422.49,0,0,0,01-03-2013,3320.24,01-04-2013
880253,0,0,9,0,14829,0.218,20,0,5261.464322,5261.46,5000,261.46,0,0,0,01-10-2012,437.92,01-11-2012
880264,0,0,12,0,30254,0.259,27,0,13695.96995,13695.97,12500,1195.97,0,0,0,01-09-2014,383.34,01-05-2016
880286,0,0,9,0,15856,0.741,20,0,13516.46,13002.61,4859.33,7328.51,0,1328.62,12.89,01-01-2013,761.92,01-06-2013
880291,0,0,10,0,15947,0.87,27,0,7800.147912,7514.43,6825,975.15,0,0,0,01-08-2014,445.01,01-05-2016
880299,0,0,19,0,12864,0.076,39,0,7541.436761,7541.44,7275,266.44,0,0,0,01-05-2012,5992.7,01-06-2012
880318,0,0,11,0,23098,0.78,34,0,43253.46872,43191.68,35000,8253.47,0,0,0,01-10-2013,13779.02,01-10-2013
880347,0,0,15,0,28310,0.476,33,0,20241.96,19741.32,3115.69,5631.41,0,11494.86,1468.764,01-06-2012,973.64,01-11-2012
880366,24,0,3,0,2371,0.206,9,0,3928.98,3928.98,2259.81,1422.09,0,247.08,44.4744,01-12-2014,94.43,01-05-2015
880370,0,0,10,0,1039,0.064,15,0,4787.74667,4787.75,4300,487.75,0,0,0,01-10-2013,1567.27,01-07-2015
880401,0,0,8,0,9803,0.495,19,0,18762.13,18468.97,16000,2762.13,0,0,0,01-10-2014,542.96,01-09-2014
880403,0,0,10,0,14326,0.435,42,0,33159.94214,33080.2,30000,3159.94,0,0,0,01-10-2014,935.5,01-09-2014
880407,7,0,6,0,1070,0.486,19,0,2787.75,2787.75,1715.36,1072.39,0,0,0,01-03-2012,558.29,01-05-2016
880448,0,0,8,0,12640,0.506,32,0,14258.81129,14176.55,13000,1243.81,15,0,0,01-10-2014,19.06,01-10-2014
880452,0,0,8,0,34511,0.492,16,0,47606.62994,46779.62,35000,12606.63,0,0,0,01-09-2015,10594.41,01-03-2016
880459,86,0,5,0,2549,0.708,6,0,4643.144261,4643.14,4000,643.14,0,0,0,01-01-2013,2575.9,01-10-2015
880478,0,0,8,0,1395,0.118,16,0,4719.718455,4719.72,4500,219.72,0,0,0,01-08-2012,3481.59,01-11-2015
880495,0,105,12,1,11368,0.444,26,0,15557.01955,15557.02,12800,2757.02,0,0,0,01-03-2013,10281.15,01-07-2015
880511,0,0,9,0,18161,0.429,17,0,26566.41254,26193.62,21600,4966.41,0,0,0,01-11-2013,14383.39,01-04-2014
880531,26,0,13,0,51744,0.257,32,0,29972.41739,29642.72,25000,4972.42,0,0,0,01-01-2013,21236.15,01-12-2012
880535,73,0,13,0,2829,0.566,26,0,7903.919428,7903.92,7300,603.92,0,0,0,01-06-2013,194.52,01-06-2013
880539,0,0,5,0,50805,0.682,32,0,8905.077148,8598.97,8000,905.08,0,0,0,01-01-2014,2195.31,01-04-2015
880565,53,0,5,0,2667,0.254,18,0,5632.21,5068.99,5000,632.21,0,0,0,01-10-2014,161.39,01-12-2015
880577,0,0,17,0,30190,0.641,42,0,12029.44225,12029.44,10000,2029.44,0,0,0,01-10-2014,347.88,01-05-2016
880639,24,0,16,0,1305,0.012,34,0,10956.77596,10874.6,10000,956.78,0,0,0,01-09-2014,306.52,01-09-2014
880641,0,0,17,0,53884,0.651,44,2185.75,24643.51,23947.74,17314.24,7329.27,0,0,0,01-05-2016,448.6,01-05-2016
880642,0,0,13,0,22110,0.443,41,0,29315.84,29257.21,25000,4315.84,0,0,0,01-10-2014,827.35,01-09-2014
880667,3,0,15,0,95127,0.867,44,0,44913.92997,44881.85,35000,9913.93,0,0,0,01-10-2014,186.6,01-01-2015
880686,0,0,11,0,10621,0.647,22,0,10059.41,10059.41,8800,1259.41,0,0,0,01-10-2014,288,01-04-2016
880696,0,0,13,0,4136,0.117,23,0,13148.13786,13148.14,12000,1148.14,0,0,0,01-09-2014,367.95,01-05-2016
880713,44,0,4,0,2113,0.423,13,0,11523.95322,11249.57,10500,1023.95,0,0,0,01-07-2013,5006.29,01-07-2013
880729,0,0,8,0,20283,0.594,22,0,15339.49976,15312.11,14000,1339.5,0,0,0,01-09-2014,428.34,01-05-2016
880744,18,0,14,0,6792,0.113,17,0,12906.48,12805.65,12800,106.48,0,0,0,01-10-2011,12907.55,01-10-2011
880753,0,0,3,0,0,0,13,0,6809.600819,6525.87,6000,809.6,0,0,0,01-01-2014,1677.68,01-06-2014
880757,0,0,11,0,25466,0.364,21,3265.96,30290.76,30290.76,21734.05,8556.71,0,0,0,01-05-2016,561.44,01-05-2016
880773,42,0,4,0,7505,0.853,13,0,1855.39,1855.39,794.55,411.55,0,649.29,113.9718,01-03-2012,241.46,01-08-2012
880784,0,0,5,0,17013,0.683,20,0,11620.97001,11298.17,9000,2620.97,0,0,0,01-04-2016,538.49,01-05-2016
880789,0,0,12,0,7138,0.365,16,0,7219.680003,7219.68,6000,1219.68,0,0,0,01-10-2014,215.39,01-04-2016
880819,0,0,11,0,19452,0.397,23,0,34514.59998,33989.09,27000,7514.6,0,0,0,01-12-2014,12454.19,01-05-2016
880822,0,0,11,0,15108,0.156,28,0,15333.12007,15250.98,14000,1333.12,0,0,0,01-07-2014,1275.2,01-08-2014
880824,0,0,2,0,9663,0.966,17,0,2047.18,2047.18,2000,47.18,0,0,0,01-12-2011,1979.02,01-03-2012
880842,0,0,10,0,10733,0.783,38,0,21314.31787,20633.44,18000,3314.32,0,0,0,01-03-2014,4077.73,01-03-2016
880876,0,0,6,0,713,0.686,14,0,3762.616122,3762.62,3000,747.62,14.99999998,0,0,01-05-2014,511.37,01-12-2014
880906,0,0,18,0,35700,0.523,62,0,2684.470412,2684.47,2500,169.47,15,0,0,01-06-2012,2310.32,01-06-2012
880970,4,104,17,1,10223,0.686,28,0,7450.700002,7450.7,6000,1450.7,0,0,0,01-10-2014,214.12,01-09-2015
880992,0,0,11,0,29481,0.645,34,0,40854.40161,40504.22,35000,5854.4,0,0,0,01-08-2013,3622.63,01-05-2016
881029,0,0,3,0,3221,0.732,5,0,1832.21,1832.21,1500,332.21,0,0,0,01-10-2014,58.23,01-05-2015
881055,0,0,7,0,17708,0.932,13,0,30402.31,29984.28,20000,10402.31,0,0,0,01-01-2016,4361.71,01-05-2016
881063,0,0,10,0,23145,0.496,26,0,4479.93,3919.94,4000,479.93,0,0,0,01-10-2014,144.94,01-06-2015
881074,0,0,16,0,19513,0.621,59,0,12199.91,11643.41,7356.37,4843.54,0,0,0,01-12-2013,47.75,01-05-2016
881078,0,0,11,0,7295,0.352,14,0,5440.68882,5440.69,4800,640.69,0,0,0,01-03-2013,2908.45,01-02-2016
881092,0,0,5,0,17297,0.571,8,0,17846.81767,17818.93,16000,1846.82,0,0,0,01-12-2013,5335.45,01-04-2015
881188,0,0,11,0,36489,0.687,30,0,33558.78304,33251.16,30000,3558.78,0,0,0,01-05-2014,3018.31,01-05-2014
881232,0,0,6,0,3428,0.198,15,2730.33,30864.92,30803.24,22269.67,8595.25,0,0,0,01-05-2016,561.44,01-05-2016
881238,0,0,13,0,0,0,37,0,13252.13866,12918.05,11900,1352.14,0,0,0,01-11-2012,9927.17,01-11-2012
881258,0,0,6,0,4374,0.568,11,0,1484.304031,1484.3,1300,184.3,0,0,0,01-12-2013,149.08,01-05-2016
881283,0,0,6,0,5134,0.228,9,0,26527.95001,26472.68,24000,2527.95,0,0,0,01-10-2014,760.98,01-09-2014
881286,0,0,9,0,64306,0.978,24,4874.04,46171.57,45624.87,26825.96,19345.61,0,0,0,01-05-2016,855.64,01-05-2016
881288,0,0,13,0,39326,0.617,32,0,35227.00629,34805.82,28800,6427.01,0,0,0,01-01-2013,24221.65,01-05-2016
881309,0,0,14,0,24495,0.653,43,0,2762.90448,2735.28,2500,262.9,0,0,0,01-08-2014,163.09,01-05-2016
881334,0,0,15,0,5387,0.129,29,0,2320.129098,2320.13,2100,220.13,0,0,0,01-07-2014,203.09,01-05-2016
881339,39,0,11,0,1172,0.148,15,0,6832.26,6791.82,4100.24,2710.96,0,21.06,0,01-10-2013,284.7,01-05-2016
881355,0,0,11,0,3921,0.106,26,0,5650.27,5650.27,5000,635.27,15,0,0,01-10-2014,7.83,01-10-2014
881357,0,0,14,0,11166,0.215,40,0,8765.414062,8765.41,8000,765.41,0,0,0,01-10-2014,247.42,01-09-2014
881395,0,0,8,0,3088,0.141,33,0,6573.140425,6518.36,6000,573.14,0,0,0,01-08-2014,367.7,01-05-2016
881415,0,0,2,0,14921,0.678,8,2171,30877.6,29821.98,21828.99,9048.61,0,0,0,01-05-2016,552.12,01-05-2016
881454,36,0,11,0,18823,0.18,20,1004.7,11124.28,11094.89,8395.29,2728.99,0,0,0,01-05-2016,202.75,01-04-2016
881462,23,0,7,0,20588,0.968,17,0,3663.29141,3663.29,3000,663.29,0,0,0,01-09-2014,211.93,01-05-2016
881518,0,0,12,0,90210,0.572,19,0,21000.74737,19346.94,20000,1000.75,0,0,0,01-01-2012,19573.35,01-04-2016
881531,0,0,12,0,36676,0.863,44,0,5016.290001,5016.29,3800,1216.29,0,0,0,01-05-2015,1350.11,01-12-2015
881539,0,0,7,0,4415,0.148,61,0,24228.86776,24228.87,20000,4228.87,0,0,0,01-12-2013,13192.51,01-05-2016
881548,33,0,5,0,21919,0.913,52,0,5853.072522,5853.07,5000,853.07,0,0,0,01-03-2013,2941.42,01-04-2013
881568,0,88,9,1,25448,0.8,16,0,6038.03,6038.03,5000,1038.03,0,0,0,01-10-2014,185.27,01-04-2016
881619,0,0,6,0,1477,0,22,0,5288.286578,5208.96,5000,288.29,0,0,0,01-12-2012,2412.86,01-12-2012
881680,8,0,12,0,10010,0.782,17,0,7605.940004,7605.94,6125,1480.94,0,0,0,01-10-2014,217.39,01-05-2016
881725,24,0,9,0,14783,0.349,24,0,25626.87,25626.87,19600,6026.87,0,0,0,01-03-2015,8024.07,01-05-2016
881729,0,0,10,0,28933,0.72,27,0,18501.89327,18192.12,16425,2076.89,0,0,0,01-10-2014,517.76,01-05-2016
881731,0,0,12,0,17688,0.403,33,0,46618.49992,46584.89,34675,11943.5,0,0,0,01-05-2015,13139.76,01-04-2016
881765,51,0,11,0,6794,0.871,23,0,5692.74,5670.68,1858.09,3199.97,0,634.68,5.75,01-11-2012,361.74,01-05-2013
881812,71,0,5,0,6100,0.442,7,0,4637.23297,4347.41,4000,637.23,0,0,0,01-08-2014,391.3,01-08-2014
881823,24,0,4,0,695,0.993,13,0,637.56,637.56,309.82,219.96,0,107.78,1.23,01-03-2012,51,01-08-2012
881824,0,0,13,0,26816,0.467,44,0,10990.97234,10937.61,10300,690.97,0,0,0,01-07-2012,8340.11,01-05-2016
881875,0,0,11,0,14981,0.892,22,0,32231.49,31986.63,11892.44,14768.88,0,5570.17,1002.6306,01-02-2014,952.39,01-06-2014
881887,5,0,6,0,482,0.964,19,0,2174.91,2174.91,1700,474.91,0,0,0,01-10-2014,4.5,01-02-2016
881888,23,0,11,0,10655,0.287,28,0,1413.5,1413.5,1147.64,265.86,0,0,0,01-08-2013,64.45,01-05-2016
881910,0,0,3,0,2729,0.496,3,0,1935.951362,1935.95,1800,135.95,0,0,0,01-08-2012,821.56,01-08-2012
881918,0,0,13,0,1627,0.094,42,0,14148.24,14092.97,12800,1348.24,0,0,0,01-10-2014,401.38,01-05-2016
881954,0,0,12,0,4645,0.184,13,0,14925.44001,14925.44,13250,1675.44,0,0,0,01-10-2014,419.47,01-05-2016
881955,0,0,8,0,9169,0.908,11,0,34422.27916,33066.06,30000,4379.88,42.39999965,0,0,01-03-2013,844.08,01-02-2013
881975,0,0,4,0,9015,0.786,8,0,8021.363531,8021.36,7200,821.36,0,0,0,01-10-2012,3630.5,01-12-2014
881981,0,0,6,0,971,0.441,8,0,6646.51159,6646.51,5825,821.51,0,0,0,01-12-2012,4056.54,01-08-2014
881983,0,0,23,0,7611,0.564,32,0,12181.90114,12181.9,9600,2581.9,0,0,0,01-10-2014,268.32,01-04-2015
881994,0,0,5,0,2144,0.077,7,0,7946.97561,7946.98,7500,446.98,0,0,0,01-03-2013,18.11,01-02-2013
881995,0,0,12,0,9174,0.344,15,0,6858.700002,6830.12,6000,858.7,0,0,0,01-10-2014,200.63,01-02-2016
882001,43,0,15,0,11684,0.426,33,0,19543.92,19543.92,16000,3543.92,0,0,0,01-10-2014,577.53,01-10-2014
882006,55,0,4,0,9806,0.573,10,0,11600.98,11310.96,10000,1600.98,0,0,0,01-10-2014,337.27,01-09-2014
882018,0,0,8,0,15842,0.591,29,0,39425.76,39425.76,35000,4425.76,0,0,0,01-10-2014,10.47,01-10-2014
882067,0,0,13,0,7482,0.28,24,0,10773.76397,10718.8,9800,973.76,0,0,0,01-01-2014,2659.69,01-02-2014
882090,80,76,11,1,28481,0.544,30,0,8699.93,8162.98,2931.96,4436.18,33.49450853,1298.29,12.45,01-08-2012,671.86,01-02-2013
882097,23,0,28,0,15134,0.473,48,2469.53,28347.46,28308.2,15530.47,12816.99,0,0,0,01-05-2016,516.89,01-04-2016
882100,0,0,10,0,13809,0.59,30,2646.12,34397.37,33947.57,22053.88,12343.49,0,0,0,01-05-2016,621.59,01-05-2016
882118,0,0,5,0,20433,0.506,15,0,21437.34,21064.55,3478.85,2722.18,0,15236.31,619.2738,01-08-2012,564.87,01-12-2012
882167,0,0,10,0,10736,0.481,16,0,8202.410407,8202.41,7000,1202.41,0,0,0,01-08-2014,689,01-11-2015
882183,51,0,3,0,318,0.029,5,0,3191.957652,3191.96,2500,676.96,15,0,0,01-10-2014,19.01,01-10-2014
882193,0,0,5,0,4120,0.266,10,0,7125.392899,7125.39,6000,1125.39,0,0,0,01-06-2014,981.83,01-05-2016
882197,0,0,12,0,12882,0.753,28,0,22805.84002,22805.84,15000,7805.84,0,0,0,01-11-2015,4270.64,01-11-2015
882215,0,0,8,0,4905,0.2,16,0,11199.89,11171.89,10000,1199.89,0,0,0,01-10-2014,331.55,01-05-2016
882216,0,0,10,0,18467,0.375,38,0,4378.004261,4378,4000,378,0,0,0,01-11-2013,1446.4,01-10-2013
882221,47,0,11,0,13054,0.216,33,0,9479.22,9240.62,7201.51,2251.95,0,25.76,4.636800004,01-08-2015,206.07,01-07-2015
882226,25,0,4,0,7771,0.893,10,0,1589.1,1589.1,780.44,453.66,0,355,63.9,01-03-2012,247.11,01-07-2012
882230,0,99,8,1,7999,0.611,23,0,18461.17054,18461.17,15000,3461.17,0,0,0,01-10-2013,6368.31,01-10-2014
882237,0,0,8,0,23131,0.296,26,0,18079.38001,17717.79,15000,3079.38,0,0,0,01-11-2015,3514.74,01-04-2016
882241,0,0,8,0,16781,0.726,26,0,39827.42024,39406.12,35000,4827.42,0,0,0,01-09-2012,31340.34,01-05-2016
882246,15,0,3,0,1385,0.815,17,0,1200.83,1198.63,313.26,140.57,0,747,134.46,01-11-2011,454.45,01-03-2012
882247,0,0,2,0,299,0.997,3,0,5201.762173,5201.76,4000,1201.76,0,0,0,01-01-2014,1251.31,01-02-2014
882281,27,0,12,0,22628,0.939,30,4316.13,50106.21,49810.73,27683.88,22422.33,0,0,0,01-05-2016,911.69,01-05-2016
882293,0,0,4,0,8010,0.572,8,0,14862.11775,14804.96,13000,1862.12,0,0,0,01-11-2013,4827.56,01-05-2016
882328,35,0,10,0,1920,0.112,48,0,18305.5396,18305.54,15000,3305.54,0,0,0,01-05-2013,8618.97,01-02-2014
882355,5,117,6,1,770,0.108,18,0,1072.26,1072.26,799.1,244.9,0,28.26,0.2826,01-04-2014,34.8,01-08-2014
882357,53,0,14,0,28313,0.417,22,0,25797.93998,25446.15,22000,3797.94,0,0,0,01-10-2014,745.93,01-09-2015
882365,0,0,9,0,0,0.044,31,0,18209.55,15800.09,10123.13,6577.32,38.47744383,1470.62,14.7062,01-09-2013,602.15,01-12-2013
882370,0,0,5,0,3177,0.202,20,0,1548.950964,1548.95,1400,133.95,15.00000002,0,0,01-10-2014,16.51,01-10-2014
882404,0,0,12,0,13310,0.257,29,0,12338.84118,12338.84,12000,338.84,0,0,0,01-04-2012,10513.12,01-04-2012
882412,25,0,12,0,10804,0.643,36,0,16965.29255,16908.74,15000,1965.29,0,0,0,01-07-2012,13911.77,01-06-2012
882416,0,0,15,0,29828,0.676,34,0,30707.84255,29663.32,24000,6707.84,0,0,0,01-07-2014,12838.26,01-02-2016
882419,0,0,19,0,13480,0.322,59,0,26248.35314,26215.54,20000,6248.35,0,0,0,01-06-2014,11613.68,01-05-2016
882431,0,0,11,0,13655,0.452,28,0,2076.28,2076.28,936.88,1128.82,0,10.58,0,01-05-2012,296.75,01-05-2016
882438,0,0,9,0,6104,0.131,18,0,7669.755381,7587.58,7000,669.76,0,0,0,01-11-2014,2.64,01-11-2014
882450,0,0,14,0,9246,0.345,33,0,10583.17658,10583.18,10000,583.18,0,0,0,01-03-2012,9206.31,01-05-2016
882462,0,89,7,1,1770,0.737,10,0,6271.53,6271.53,4449.41,1803.76,0,18.36,0,01-07-2013,298.67,01-05-2016
882465,0,0,7,0,5393,0.7,15,0,4801.060003,4486.7,4200,601.06,0,0,0,01-10-2014,146.94,01-05-2016
882466,7,0,9,0,3951,0.343,19,0,6340.670002,6340.67,5325,1015.67,0,0,0,01-10-2014,192.15,01-09-2014
882545,68,0,14,0,7443,0.162,28,1353.82,15151.4,15088.14,10646.19,4505.21,0,0,0,01-05-2016,276.06,01-05-2016
882555,18,0,8,0,24776,0.76,21,0,8001.780001,7716,7000,1001.78,0,0,0,01-10-2014,228.89,01-05-2016
882562,25,0,10,0,4242,0.816,22,0,6694.18015,6694.18,6000,694.18,0,0,0,01-01-2014,56.69,01-01-2014
882577,16,0,19,0,6640,0.248,32,1184.2,13333.19,13333.19,8815.8,4517.39,0,0,0,01-05-2016,242.97,01-05-2016
882593,0,0,12,0,18914,0.277,24,0,4973.980001,4946.35,4500,473.98,0,0,0,01-10-2014,149.35,01-05-2016
882613,0,0,4,0,20021,0.62,11,0,12795.84,12795.84,11425,1370.84,0,0,0,01-10-2014,361.42,01-05-2016
882642,0,0,11,0,2097,0.052,12,0,10924.72222,10924.72,10000,924.72,0,0,0,01-10-2013,3876.63,01-09-2013
882675,0,0,5,0,1475,0.088,7,0,24007.74162,22370.85,22000,2007.74,0,0,0,01-08-2012,19272.37,01-09-2012
882692,0,88,10,1,8411,0.504,24,0,6682.74981,6682.75,5600,1082.75,0,0,0,01-05-2013,752.71,01-05-2016
882693,0,0,10,0,38185,0.526,18,0,2052.08,2052.08,1750,302.08,0,0,0,01-10-2014,62.48,01-09-2014
882697,0,0,9,0,30643,0.668,30,2385.1,26939.6,26905.83,17464.89,9474.71,0,0,0,01-05-2016,490.88,01-05-2016
882698,24,0,14,0,18556,0.533,20,0,18322.42001,18322.42,15000,3322.42,0,0,0,01-10-2014,521.06,01-10-2014
882700,0,0,3,0,1049,0.583,3,0,2442.92,2442.92,2000,442.92,0,0,0,01-10-2014,76.65,01-09-2014
882709,74,0,7,0,1884,0.148,34,0,5091.680526,5091.68,5000,91.68,0,0,0,01-12-2011,4781.44,01-09-2014
882724,0,0,4,0,3634,0.371,22,0,16145.56148,16145.56,15000,1145.56,0,0,0,01-09-2013,2167.81,01-09-2013
882741,81,0,9,0,22101,0.754,22,0,8870.950001,8870.95,7450,1420.95,0,0,0,01-10-2014,264.53,01-09-2014
882747,0,0,6,0,5228,0.151,8,1817.78,20117.29,20117.29,15182.22,4935.07,0,0,0,01-05-2016,366.67,01-05-2016
882760,41,0,18,0,1567,0.922,28,0,2297.743782,2297.74,2000,297.74,0,0,0,01-05-2013,711.08,01-04-2013
882774,14,0,9,0,4382,0.362,23,0,21099.13,20736.49,16000,5099.13,0,0,0,01-02-2016,3066.55,01-01-2016
882779,0,0,6,0,532,0.266,13,0,301.12,301.12,230.07,44.25,0,26.8,0.35,01-07-2012,30.71,01-07-2014
882784,0,0,7,0,1923,0.072,24,0,12600.31426,12600.31,11500,1100.31,0,0,0,01-11-2014,4.57,01-01-2016
882824,0,0,7,0,11286,0.576,13,0,12693.75999,12693.76,10825,1868.76,0,0,0,01-10-2014,373.72,01-09-2014
882831,0,91,9,1,19692,0.933,19,0,16794.06868,16494.17,14000,2794.07,0,0,0,01-07-2014,43.22,01-05-2016
882849,0,0,7,0,5849,0.253,18,2880.41,32393.59,31567.92,23794.59,8599,0,0,0,01-05-2016,589.47,01-05-2016
882853,0,0,6,0,5366,0.217,10,0,7835.957724,7781.54,7200,635.96,0,0,0,01-05-2013,2805.39,01-04-2013
882860,0,90,13,1,18029,0.517,35,0,17991.13834,17991.14,15000,2991.14,0,0,0,01-05-2013,8506.61,01-01-2016
882863,0,0,9,0,5392,0.071,17,0,6631.960001,6631.96,6000,631.96,0,0,0,01-10-2014,194.2,01-09-2014
882885,0,0,2,0,3949,0.987,4,0,1125.32,1125.32,597.26,390.04,0,138.02,1.3,01-07-2012,110.02,01-11-2012
882899,0,0,7,0,7088,0.824,46,0,8982.97,8965.06,3030.56,4690.58,0,1261.83,12.28,01-10-2012,656.89,01-03-2013
882901,0,0,6,0,2077,0.495,9,0,4663.659996,4663.66,3600,1033.66,29.9999999,0,0,01-01-2015,327.04,01-05-2016
882910,0,0,12,0,37268,0.922,22,0,26292.04181,26227.52,20375,5917.04,0,0,0,01-05-2013,16534.68,01-05-2016
882960,56,0,24,0,3578,0.65,40,0,2598.24,2598.24,201.33,108.39,0,2288.52,572.8875,01-12-2011,155.23,01-05-2016
882969,0,0,7,0,23625,0.691,18,2095.12,23923.08,23583.12,15504.88,8418.2,0,0,0,01-05-2016,435.24,01-05-2016
883002,45,0,8,0,9324,0.493,18,0,16673.79641,16673.8,15600,1073.8,0,0,0,01-06-2012,13541.76,01-05-2016
883026,0,0,7,0,39025,0.648,28,0,3772.04,3538.14,3171.69,461.59,0,138.76,1.180400004,01-03-2014,126,01-08-2014
883037,0,0,3,0,6787,0.97,5,0,7957.248063,7957.25,7000,957.25,0,0,0,01-02-2013,8.84,01-02-2016
883067,0,0,12,0,5377,0.268,24,0,12130.51001,12130.51,11200,930.51,0,0,0,01-05-2013,5609.73,01-05-2016
883080,0,0,17,0,16546,0.394,38,775.72,8745.81,8454.28,6724.28,2021.53,0,0,0,01-05-2016,159.03,01-05-2016
883129,0,101,10,1,27333,0.831,23,0,15425.99,14917.36,4712.62,8964.02,0,1749.35,16.74,01-04-2013,554,01-07-2013
883161,0,0,11,0,3919,0.465,20,0,7454.880696,7454.88,6800,654.88,0,0,0,01-06-2012,6207.49,01-09-2014
883165,0,0,9,0,8648,0.242,16,1403.37,15364.05,15038.14,11596.64,3767.41,0,0,0,01-05-2016,280.39,01-04-2016
883173,53,50,9,1,3840,0.914,26,0,2335.95,2335.95,1460.35,673.55,0,202.05,1.9,01-11-2012,165.29,01-04-2013
883176,0,0,3,0,6654,0.951,13,0,6349.842011,6349.84,5500,849.84,0,0,0,01-03-2013,3374.13,01-02-2013
883183,0,0,15,0,22636,0.53,36,0,17882.35,17572.58,15875,2007.35,0,0,0,01-10-2014,500.8,01-07-2015
883203,20,0,9,0,12575,0.602,29,0,20837.29996,20837.3,14650,6187.3,0,0,0,01-12-2015,3657.41,01-05-2016
883204,0,0,16,0,29875,0.489,37,0,14147.33051,14090.17,12375,1772.33,0,0,0,01-11-2013,4591.29,01-05-2016
